"","AUTHOR","X","ARTICLE_ID","EXTERNAL_ID","EXTERNAL_AUTHOR_ID","HEADLINE","CONTENT","ARTICLE_URL","MEDIA_PROVIDER","REGION","LANGUAGE","POST_STATUS","PUBLISH_DATE","HARVESTED_DATE","SENTIMENT","VIEW_COUNT","COMMENT_COUNT","UNIQUE_COMMENTERS","ENGAGEMENT","LIKES_AND_VOTES","INBOUND_LINKS","FORUM_THREAD_SIZE","FOLLOWING","FOLLOWERS","UPDATES","POST_TYPE"
"61","CATHYMCMORRIS",3991,7.63068e+11,9.88057e+17,17976923,"TWEET FROM: cathymcmorris","As you talk to people with disabilities, a lot of them feel like they are trapped in poverty and #ABLE is a way to actually create policy that is going to empower them. Proud to say we built upon the success of #ABLE in the #TaxCutsandJobsAct. Here’s how: https://t.co/k6NXxcBGj5","http://twitter.com/17976923/statuses/988057083357663233","TWITTER","United States","English","No","4/22/2018 14:09","4/22/2018 14:09","Negative",0,0,0,0,0,0,-1,5166,45072,9076,""
"62","CATHYMCMORRIS",6321,7.60978e+11,9.8593e+17,17976923,"TWEET FROM: cathymcmorris","Just because something is hard, doesn’t mean it’s not positive. https://t.co/YpnmP0FSBf","http://twitter.com/17976923/statuses/985930319286226945","TWITTER","United States","English","No","4/16/2018 17:18","4/16/2018 17:18","Neutral",0,0,0,0,0,0,-1,5164,45026,9001,""
"63","CATHYMCMORRIS",8969,7.64112e+11,9.89112e+17,17976923,"TWEET FROM: cathymcmorris","A job means so much more than a paycheck. The dignity of work is what gives us a purpose and empowers us to build a better life. https://t.co/HKMDgFxqHM","http://twitter.com/17976923/statuses/989111786749259776","TWITTER","United States","English","No","4/25/2018 12:00","4/25/2018 12:00","Positive",0,0,0,0,0,0,-1,5166,45112,9096,""
"64","CATHYMCMORRIS",956,7.66795e+11,9.91776e+17,17976923,"TWEET FROM: cathymcmorris","Great to be with you, @WSU_Cougar_Pres! https://t.co/OGx6DEeXZf","http://twitter.com/17976923/statuses/991775954400882688","TWITTER","United States","English","No","5/2/2018 20:26","5/2/2018 20:26","Neutral",0,0,0,0,0,0,-1,5170,45139,9162,"QUOTE_TWEET"
"65","CATHYMCMORRIS",8831,7.5762e+11,9.8266e+17,17976923,"TWEET FROM: cathymcmorris","To hear from workers, families, and small business owners about what tax reform means to them, House Republicans have been on the ground at home. Check out what we’ve been hearing: https://t.co/DodrO0aIr1","http://twitter.com/17976923/statuses/982660020008640512","TWITTER","United States","English","No","4/7/2018 16:43","4/7/2018 16:43","Positive",0,0,0,0,0,0,-1,5166,44904,8946,""
"66","CATHYMCMORRIS",3003,7.64261e+11,9.89246e+17,17976923,"TWEET FROM: cathymcmorris","Dams and fish can coexist, and after more than two decades in the courtroom, let’s let scientists, not judges, manage our river system and get to work to further improve fish recovery efforts. https://t.co/y0BzJLtDgu","http://twitter.com/17976923/statuses/989246224120328193","TWITTER","United States","English","No","4/25/2018 20:54","4/25/2018 20:54","Positive",0,0,0,0,0,0,-1,5166,45114,9102,""
"67","CATHYMCMORRIS",4460,7.62128e+11,9.87066e+17,17976923,"TWEET FROM: cathymcmorris","In case you missed it, @SpeakerRyan, @RepKevinBrady and I recently sat down with small business owners to hear how the #TaxCutsAndJobsAct has helped their employees and families. Check out what they had to say: https://t.co/Cwk8o84UFM","http://twitter.com/17976923/statuses/987065549015302145","TWITTER","United States","English","No","4/19/2018 20:29","4/19/2018 20:29","Positive",0,0,0,0,0,0,-1,5166,45066,9052,""
"68","CATHYMCMORRIS",6054,7.6129e+11,9.86239e+17,17976923,"TWEET FROM: cathymcmorris","All good things must come to an end, but while we may miss many on this list, our old and outdated tax code surely won’t be one of them. https://t.co/kMCbyMv4s0","http://twitter.com/17976923/statuses/986239103627915265","TWITTER","United States","English","No","4/17/2018 13:45","4/17/2018 13:45","Positive",0,0,0,0,0,0,-1,5163,45027,9013,""
"69","CATHYMCMORRIS",9053,7.61396e+11,9.86335e+17,17976923,"TWEET FROM: cathymcmorris","Soon, @CathyMcMorris and @RepKevinBrady will join me for a #TaxTalk with everyday Americans who are benefiting from the new tax law. Tune in: https://t.co/RrNzrxPmYU","http://twitter.com/17976923/statuses/986334811622174720","TWITTER","United States","English","No","4/17/2018 20:05","4/17/2018 20:05","Positive",0,0,0,0,0,0,-1,5164,45034,9022,"RETWEET"
"70","CATHYMCMORRIS",9068,7.61236e+11,9.86194e+17,17976923,"TWEET FROM: cathymcmorris","I’ll be on @SquawkCNBC live at 7:10AM ET to share how tax filing season will be easier next year under the #TaxCutsandJobsAct.","http://twitter.com/17976923/statuses/986193804733571073","TWITTER","United States","English","No","4/17/2018 10:45","4/17/2018 10:45","Positive",0,0,0,0,0,0,-1,5163,45024,9008,""
"71","CATHYMCMORRIS",9032,7.61753e+11,9.86682e+17,17976923,"TWEET FROM: cathymcmorris","Want to learn more about the benefits of the Tax Cuts and Jobs Act? Visit https://t.co/4OgDdIvRV1  or text ""tax reform"" to 50589.","http://twitter.com/17976923/statuses/986682204855197699","TWITTER","United States","English","No","4/18/2018 19:05","4/18/2018 19:05","Neutral",0,0,0,0,0,0,-1,5164,45062,9035,"RETWEET"
"72","CATHYMCMORRIS",9013,7.62149e+11,9.87088e+17,17976923,"TWEET FROM: cathymcmorris","The #TaxCutsandJobsAct expands ABLE accounts to help people with disabilities, like #autism, explore the workforce and find a job that helps them live independently and with a purpose.  #AutismAwarenessMonth #LightItUpBlue","http://twitter.com/17976923/statuses/987088459461419008","TWITTER","United States","English","No","4/19/2018 22:00","4/19/2018 22:00","Positive",0,0,0,0,0,0,-1,5166,45068,9054,""
"73","CATHYMCMORRIS",4416,7.62148e+11,9.87087e+17,17976923,"TWEET FROM: cathymcmorris","Great column by my Idaho neighbors @CongMikeSimpson and @Raul_Labrador: Goodbye old federal tax system, hello productivity, wage and job growth #TaxCutsandJobsAct https://t.co/LfSnARckYk","http://twitter.com/17976923/statuses/987086939890204672","TWITTER","United States","English","No","4/19/2018 21:54","4/19/2018 21:54","Positive",0,0,0,0,0,0,-1,5166,45068,9053,""
"74","CATHYMCMORRIS",4174,7.62483e+11,9.87423e+17,17976923,"TWEET FROM: cathymcmorris","On Tuesday, we celebrated the end of our 32-year-old tax code and all that is to come next year with the #TaxCutsandJobsAct. https://t.co/SrliYKJims","http://twitter.com/17976923/statuses/987423407758364672","TWITTER","United States","English","No","4/20/2018 20:11","4/20/2018 20:11","Positive",0,0,0,0,0,0,-1,5166,45068,9063,""
"75","CATHYMCMORRIS",8925,7.66296e+11,9.91306e+17,17976923,"TWEET FROM: cathymcmorris","#TaxReform bonanza: #Smallbusinesses use savings to invest, hire https://t.co/bK113OxmYI via @usatoday #SmallBusinessWeek","http://twitter.com/17976923/statuses/991305739393105920","TWITTER","United States","English","No","5/1/2018 13:18","5/1/2018 13:18","Positive",0,0,0,0,0,0,-1,5168,45124,9140,""
"76","CATHYMCMORRIS",9031,7.61757e+11,9.86687e+17,17976923,"TWEET FROM: cathymcmorris","Because of #taxreform→ “I have the opportunity to reinvest into my company and into team building and professional development for my staff.” Melissa Bercier, Couch Clarity #TaxCutsandJobsAct https://t.co/Cwk8o84UFM","http://twitter.com/17976923/statuses/986687055982809094","TWITTER","United States","English","No","4/18/2018 19:25","4/18/2018 19:25","Positive",0,0,0,0,0,0,-1,5164,45061,9036,""
"77","CATHYMCMORRIS",8951,7.6464e+11,9.8962e+17,17976923,"TWEET FROM: cathymcmorris",".@usatoday: Tax reform bonanza: Small businesses use savings to invest, hire https://t.co/bK113OOYni","http://twitter.com/17976923/statuses/989619779811016704","TWITTER","United States","English","No","4/26/2018 21:38","4/26/2018 21:38","Positive",0,0,0,0,0,0,-1,5167,45126,9114,""
"78","CATHYMCMORRIS",1804,7.65952e+11,9.90955e+17,17976923,"TWEET FROM: cathymcmorris","Thanks to the #TaxCutsandJobsAct, #SmallBiz owners now have the opportunity to… ✓ Invest in their employees ✓ Grow their business ✓ Improve their equipment https://t.co/oNrCbtjglf","http://twitter.com/17976923/statuses/990954895107862533","TWITTER","United States","English","No","4/30/2018 14:03","4/30/2018 14:04","Positive",0,0,0,0,0,0,-1,5168,45127,9131,"RETWEET"
"79","CATHYMCMORRIS",7270,7.59525e+11,9.84513e+17,17976923,"TWEET FROM: cathymcmorris","We think you’re pretty cool @cathymcmorris! Thank you for meeting with @NDSS and us today! #letschangetheworld #DSWORKS #BWW2018 #ndss https://t.co/dgOUDFLinb","http://twitter.com/17976923/statuses/984513088702431232","TWITTER","United States","English","No","4/12/2018 19:26","4/12/2018 19:26","Positive",0,0,0,0,0,0,-1,5167,44983,8976,"RETWEET"
"80","CATHYMCMORRIS",757,7.67093e+11,9.92057e+17,17976923,"TWEET FROM: cathymcmorris","Our pro-growth agenda is working→ Hiring across the U.S. was 19.8 percent higher last month than a year earlier. https://t.co/nn26FoxiWR","http://twitter.com/17976923/statuses/992057442795057154","TWITTER","United States","English","No","5/3/2018 15:05","5/3/2018 15:05","Positive",0,0,0,0,0,0,-1,5170,45134,9168,""
"81","CATHYMCMORRIS",8901,7.66807e+11,9.91789e+17,17976923,"TWEET FROM: cathymcmorris","Because of the #TaxCutsandJobsAct, we are hearing stories almost every day of: 👍More benefits 👍More bonuses 👍More money 👍More jobs https://t.co/Zh7DR9duSj","http://twitter.com/17976923/statuses/991788670876184576","TWITTER","United States","English","No","5/2/2018 21:17","5/2/2018 21:17","Positive",0,0,0,0,0,0,-1,5170,45136,9163,""
"82","CATHYMCMORRIS",8945,7.64866e+11,9.8985e+17,17976923,"TWEET FROM: cathymcmorris","Economy grows at 2.3 percent in first quarter, faster than expected https://t.co/Y3IJjbJb72 https://t.co/CKZAmDlwgM","http://twitter.com/17976923/statuses/989850301049032704","TWITTER","United States","English","No","4/27/2018 12:54","4/27/2018 12:54","Neutral",0,0,0,0,0,0,-1,5167,45129,9120,"RETWEET"
"83","CATHYMCMORRIS",8935,7.65355e+11,9.90339e+17,17976923,"TWEET FROM: cathymcmorris","The spending bill that was signed into law in March included $4 billion to expand education, prevention, and treatment for Americans suffering from opioid addiction. https://t.co/FuuOSj7jPg","http://twitter.com/17976923/statuses/990339372598812672","TWITTER","United States","English","No","4/28/2018 21:18","4/28/2018 21:18","Negative",0,0,0,0,0,0,-1,5168,45127,9130,""
"84","CATHYMCMORRIS",7799,7.59145e+11,9.84144e+17,17976923,"TWEET FROM: cathymcmorris","Every person has value and a purpose. That’s why I’m on a mission to help children with disabilities, like my son, reach their full potential. https://t.co/vIaoNtu9AZ","http://twitter.com/17976923/statuses/984144049337786368","TWITTER","United States","English","No","4/11/2018 19:00","4/11/2018 19:01","Positive",0,0,0,0,0,0,-1,5167,44960,8967,""
"85","CATHYMCMORRIS",8911,7.66704e+11,9.91697e+17,17976923,"TWEET FROM: cathymcmorris","As we recognize #SmallBizWeek, I’m reminded of the powerful #taxreform stories I heard from small businesses a few weeks ago during our roundtable discussion. People are hopeful again, which is so exciting! https://t.co/pTVC7TMhFb","http://twitter.com/17976923/statuses/991696564727959552","TWITTER","United States","English","No","5/2/2018 15:11","5/2/2018 15:11","Positive",0,0,0,0,0,0,-1,5169,45127,9154,""
"86","CATHYMCMORRIS",8939,7.65031e+11,9.90008e+17,17976923,"TWEET FROM: cathymcmorris","FACT: The #FarmBill updates &amp; increases the threshold for asset-based eligibility in SNAP. This helps increase assistance for those truly in need. Here’s why that’s good news ⬇️. https://t.co/PIl3VvdBDD https://t.co/90A0je3Dq4","http://twitter.com/17976923/statuses/990008186248876037","TWITTER","United States","English","No","4/27/2018 23:21","4/27/2018 23:22","Positive",0,0,0,0,0,0,-1,5168,45132,9126,""
"87","CATHYMCMORRIS",9128,7.58707e+11,9.8373e+17,17976923,"TWEET FROM: cathymcmorris","Thanks to the #TaxCutsandJobsAct, consumer optimism jumped to a 14-year high. Everyday Americans are confident, knowing that the best days of economic prosperity lay ahead.   https://t.co/YbInmREEym","http://twitter.com/17976923/statuses/983730390283227136","TWITTER","United States","English","No","4/10/2018 15:36","4/10/2018 15:36","Positive",0,0,0,0,0,0,-1,5167,44928,8954,"RETWEET"
"88","CATHYMCMORRIS",3975,7.63118e+11,9.88099e+17,17976923,"TWEET FROM: cathymcmorris","Our economy is growing &amp; it’s creating more opportunities for people to find work. We want to make sure they have the skills they need to find a job. https://t.co/mOjtdYa2Gj","http://twitter.com/17976923/statuses/988098606547787778","TWITTER","United States","English","No","4/22/2018 16:54","4/22/2018 16:54","Positive",0,0,0,0,0,0,-1,5166,45074,9077,""
"89","CATHYMCMORRIS",9005,7.62477e+11,9.87416e+17,17976923,"TWEET FROM: cathymcmorris","Every day we are hearing about more businesses that are making decisions to invest and expand because of #taxreform. https://t.co/53MarkFA6h","http://twitter.com/17976923/statuses/987415606889713666","TWITTER","United States","English","No","4/20/2018 19:40","4/20/2018 19:40","Neutral",0,0,0,0,0,0,-1,5166,45068,9062,""
"90","CATHYMCMORRIS",8886,7.67465e+11,9.92412e+17,17976923,"TWEET FROM: cathymcmorris","NEWS from April’s jobs report→ “The job market hasn’t been this good in a very long time.”  🌱Our pro-growth agenda is working &amp; delivering real results to Americans and their families. https://t.co/8PlKuWMdd6","http://twitter.com/17976923/statuses/992412281223839745","TWITTER","United States","English","No","5/4/2018 14:35","5/4/2018 14:35","Negative",0,0,0,0,0,0,-1,5171,45134,9176,""
"91","CATHYMCMORRIS",1706,7.66035e+11,9.91027e+17,17976923,"TWEET FROM: cathymcmorris","The #FarmBill will give the support, stability, and certainty American farmers &amp; ranchers need to provide food security to families across the globe. https://t.co/EzKC2Ht1s6","http://twitter.com/17976923/statuses/991026650069389312","TWITTER","United States","English","No","4/30/2018 18:49","4/30/2018 18:49","Positive",0,0,0,0,0,0,-1,5168,45130,9133,""
"92","CATHYMCMORRIS",8992,7.62853e+11,9.87828e+17,17976923,"TWEET FROM: cathymcmorris","Proud to see that my top 3 priorities for Eastern Washington are included in the @houseagnews’ #FarmBill.   ✔️ Protect crop insurance ✔️ Increase market development abroad through trade and market access programs ✔️ Affirm and fund our commitment to agricultural research","http://twitter.com/17976923/statuses/987828329939161095","TWITTER","United States","English","No","4/21/2018 23:00","4/21/2018 23:00","Positive",0,0,0,0,0,0,-1,5166,45076,9074,""
"93","CATHYMCMORRIS",7565,7.59419e+11,9.84419e+17,17976923,"TWEET FROM: cathymcmorris","#WeRemember the survivors. We honor those who were killed.  We fight against anti-semitism, because every human being is worthy of dignity and respect. https://t.co/B2JtIxgH7x","http://twitter.com/17976923/statuses/984419219927429120","TWITTER","United States","English","No","4/12/2018 13:13","4/12/2018 13:13","Positive",0,0,0,0,0,0,-1,5167,44976,8971,"RETWEET"
"94","CATHYMCMORRIS",8873,7.67817e+11,9.92765e+17,17976923,"TWEET FROM: cathymcmorris","I will continue to be a champion for our farmers and for smart trade policies that put Eastern Washington first.  https://t.co/j7wXG4CYqH","http://twitter.com/17976923/statuses/992765106789539840","TWITTER","United States","English","No","5/5/2018 13:57","5/5/2018 13:57","Positive",0,0,0,0,0,0,-1,5172,45132,9187,""
"95","CATHYMCMORRIS",9037,7.61708e+11,9.86638e+17,17976923,"TWEET FROM: cathymcmorris","We can all learn from Mrs. Bush’s legacy. The love she had for her country was only surpassed by her love for her family. To honor her, the flag at the @USCapitol is flying at half-staff. https://t.co/sAgF28hSfy","http://twitter.com/17976923/statuses/986638233550409728","TWITTER","United States","English","No","4/18/2018 16:11","4/18/2018 16:11","Positive",0,0,0,0,0,0,-1,5164,45057,9030,""
"96","CATHYMCMORRIS",8860,7.68285e+11,9.93212e+17,17976923,"TWEET FROM: cathymcmorris","The #TaxCutsandJobsAct: 🎒 Expands 529 accounts to K-12 education. 🌱 Created Opportunity Zones to fight poverty. ✔️ Lowered tax rates across the board https://t.co/9M9Y0k3gKf","http://twitter.com/17976923/statuses/993212051823775744","TWITTER","United States","English","No","5/6/2018 19:33","5/6/2018 19:33","Negative",0,0,0,0,0,0,-1,5172,45121,9200,""
"97","CATHYMCMORRIS",8862,7.68222e+11,9.93155e+17,17976923,"TWEET FROM: cathymcmorris","Great to join for this event this week and celebrate the great work being done here in Eastern Washington. https://t.co/H9fU5bREim","http://twitter.com/17976923/statuses/993154672616706049","TWITTER","United States","English","No","5/6/2018 15:45","5/6/2018 15:45","Positive",0,0,0,0,0,0,-1,5172,45126,9198,""
"98","CATHYMCMORRIS",8933,7.66026e+11,9.91016e+17,17976923,"TWEET FROM: cathymcmorris",".@cathymcmorris: ""I am concerned that the left is putting politics ahead of what's best for the country."" https://t.co/Q7wuIZ6Aho","http://twitter.com/17976923/statuses/991016329288278016","TWITTER","United States","English","No","4/30/2018 18:07","4/30/2018 18:08","Positive",0,0,0,0,0,0,-1,5168,45129,9132,"RETWEET"
"99","CATHYMCMORRIS",8302,7.58764e+11,9.83777e+17,17976923,"TWEET FROM: cathymcmorris","#TaxDay is one week away! It marks the last time you will have to file your taxes under the old tax code. https://t.co/lm5xK8Jke7","http://twitter.com/17976923/statuses/983777130914840576","TWITTER","United States","English","No","4/10/2018 18:42","4/10/2018 18:42","Negative",0,0,0,0,0,0,-1,5168,44929,8957,""
